Ticker,Price,EPS,Book Value,Dividend per Share,Net Income,Shareholder Equity,Current Liabilities,EBIT,Total Assets,Total Liabilities,Revenue,Operating Income,Free Cash Flow
IMPEXFERRO.NS,1.8799999952316284,-3.39,-35.043,0.0,-298285000.0,-3081424000.0,2112006000.0,-298157000.0,1725692000.0,4807116000.0,275021000.0,-412428000.0,4219000.0
INCREDIBLE.NS,39.459999084472656,2.7,31.583,0.0,124872000.0,1452503000.0,435436000.0,167147000.0,1940603000.0,488100000.0,7561448000.0,159487000.0,313423000.0
INDBANK.NS,33.27000045776367,1.75,20.942,0.0,84633000.0,916517000.0,8907000.0,116211000.0,1180901000.0,264384000.0,201062000.0,51696000.0,-1742000.0
INDGN.NS,589.5499877929688,18.05,108.98,2.0,4067000000.0,26156000000.0,5645000000.0,5613000000.0,33259000000.0,7103000000.0,28393000000.0,4541000000.0,4119000000.0
INDHOTEL.NS,775.1500244140625,13.73,78.407,2.25,19075900000.0,111607100000.0,19961500000.0,27859000000.0,177039300000.0,52883200000.0,80411800000.0,22511900000.0,10775200000.0
INDIACEM.NS,373.25,-8.75,328.952,0.0,-1436778000.0,101941312000.0,12504831000.0,800784000.0,138302190000.0,36340192000.0,41487761000.0,-5863626000.0,-3186428000.0
INDIAGLYCO.NS,859.0999755859375,39.4,364.352,4.0,2309200000.0,22558800000.0,23210400000.0,4566900000.0,61761000000.0,39202200000.0,37682600000.0,3957400000.0,-3983600000.0
INDIAMART.NS,2589.39990234375,98.03,340.526,30.0,5506980000.0,21852900000.0,12215550000.0,7132150000.0,41336850000.0,19483950000.0,13883440000.0,4922290000.0,6153560000.0
INDIANCARD.NS,271.25,154.63,569.345,0.0,918688000.0,3382549000.0,298792000.0,1026202000.0,3765719000.0,383170000.0,420306000.0,-185286000.0,-331212000.0
INDIANHUME.NS,392.8500061035156,104.19,261.318,1.8,5580524000.0,13766673000.0,12824997000.0,7213295000.0,27364040000.0,13597367000.0,14877782000.0,1717905000.0,1490655000.0
INDIASHLTR.NS,916.4500122070312,37.07,251.052,5.0,3778734000.0,27087354000.0,11538602000.0,4930525000.0,77475002000.0,50387648000.0,9992872000.0,3527794000.0,-14438287000.0
INDIGO.NS,6055.5,173.14,242.434,10.0,72584000000.0,93682000000.0,342178000000.0,126734000000.0,1158435000000.0,1064753000000.0,776186000000.0,110908000000.0,225465000000.0
INDIGOPNTS.NS,1171.4000244140625,29.64,216.262,3.5,1417589000.0,10305794000.0,2887689000.0,1931882000.0,14101766000.0,3795972000.0,13344572000.0,1749588000.0,694571000.0
INDIQUBE.NS,215.6199951171875,-6.64,-0.79,0.0,-1396170000.0,-31110000.0,8076190000.0,1677370000.0,46851230000.0,46882340000.0,10592860000.0,1311090000.0,3540390000.0
INDNIPPON.NS,802.6500244140625,38.62,314.267,12.5,822800000.0,7111800000.0,1834500000.0,1033200000.0,9388800000.0,2277000000.0,8448300000.0,732100000.0,263100000.0
INDOAMIN.NS,160.19000244140625,9.0,44.936,0.5,558954000.0,3169892000.0,3723195000.0,992490000.0,7787454000.0,4611098000.0,10786786000.0,840196000.0,-4655000.0
INDOBORAX.NS,271.70001220703125,12.07,104.485,1.0,425053000.0,3354331000.0,177819000.0,588402000.0,3566949000.0,212618000.0,1752611000.0,432476000.0,-787191000.0
INDOCO.NS,291.3500061035156,-12.59,113.359,0.2,-737400000.0,10220000000.0,8079900000.0,-81400000.0,24299100000.0,14115300000.0,16412900000.0,-145800000.0,-1676700000.0
INDOFARM.NS,203.57000732421875,5.52,128.6,0.0,235468000.0,5313472000.0,1650952000.0,500781000.0,7618921000.0,2305449000.0,3871892000.0,474564000.0,261519000.0
INDORAMA.NS,56.709999084472656,0.05,14.102,0.0,14000000.0,3682100000.0,21533000000.0,1586400000.0,29356500000.0,25674400000.0,42589300000.0,1307700000.0,3523700000.0
INDOSTAR.NS,272.8999938964844,3.74,267.193,0.0,1205200000.0,36354300000.0,22845300000.0,968400000.0,132559000000.0,96204700000.0,13164300000.0,968400000.0,-10851400000.0
INDOTECH.NS,1943.0999755859373,72.66,264.362,0.0,638800000.0,2807500000.0,1464100000.0,881000000.0,4358900000.0,1551400000.0,6117800000.0,881000000.0,396100000.0
INDOTHAI.NS,170.22000122070312,0.99,15.334,0.16,78906000.0,1792905000.0,388376000.0,115349000.0,2278553000.0,468590000.0,104670000.0,-51857000.0,-218964000.0
INDOUS.NS,155.0500030517578,8.12,39.635,0.25,162674000.0,785185000.0,163390000.0,180188000.0,978427000.0,193242000.0,1038384000.0,178368000.0,5572000.0
INDOWIND.NS,17.889999389648438,0.11,21.63,0.0,12629000.0,2789059000.0,77504000.0,54516000.0,3053978000.0,257857000.0,358099000.0,54516000.0,-292446000.0
INDRAMEDCO.NS,468.5,18.29,65.037,4.5,1609900000.0,5966800000.0,1787100000.0,2225900000.0,8516200000.0,2549400000.0,13563600000.0,1999400000.0,1204200000.0
INDSWFTLAB.NS,100.0999984741211,35.21,173.943,0.0,4209616000.0,9314581000.0,2212763000.0,6284510000.0,11651063000.0,2336653000.0,12808999000.0,2150343000.0,-2076321000.0
INDTERRAIN.NS,36.29999923706055,-7.25,40.439,0.0,-426600000.0,1828200000.0,2128600000.0,-200500000.0,4423400000.0,2595200000.0,3406000000.0,-248100000.0,160000000.0
INDUSTOWER.NS,339.95001220703125,36.76,130.079,0.0,99317000000.0,324983000000.0,97868000000.0,150116000000.0,631702000000.0,306719000000.0,301228000000.0,144426000000.0,128610000000.0
INFIBEAM.NS,15.859999656677246,0.71,15.216,0.04,2254400000.0,37354600000.0,11782700000.0,3164800000.0,53687200000.0,15250600000.0,39925800000.0,2330400000.0,-3043500000.0
INFOBEAN.NS,655.4000244140625,21.93,136.334,1.0,379700000.0,3322300000.0,342600000.0,552400000.0,4120700000.0,798400000.0,3947800000.0,421300000.0,449800000.0
INFY.NS,1440.0,67.34,2.67,63.0,3158000000.0,11205000000.0,5012000000.0,4496000000.0,17419000000.0,6164000000.0,19277000000.0,4077000000.0,4088000000.0
INGERRAND.NS,3609.199951171875,83.98,193.025,50.0,2675224000.0,6093405000.0,3069130000.0,3617086000.0,9318178000.0,3224773000.0,13180448000.0,3117607000.0,2161236000.0
INNOVACAP.NS,901.5999755859376,22.64,167.657,0.0,1282580000.0,9594170000.0,3530040000.0,1732600000.0,15804070000.0,6209900000.0,12344230000.0,1654600000.0,-1086510000.0
INNOVANA.NS,528.4500122070312,23.16,101.142,0.0,441403000.0,2054504000.0,296478000.0,594025000.0,2782047000.0,670434000.0,1034797000.0,490254000.0,190582000.0
INOXGREEN.NS,156.5800018310547,1.12,60.146,0.0,198000000.0,19671400000.0,2979700000.0,533700000.0,24868900000.0,5128100000.0,2355500000.0,-12600000.0,561600000.0
INOXINDIA.NS,1099.4000244140625,25.71,96.26,2.0,2260286000.0,8736926000.0,7526072000.0,3034332000.0,16553403000.0,7816477000.0,12798281000.0,2599255000.0,-30711000.0
INOXWIND.NS,144.47999572753906,3.23,31.058,0.0,4482200000.0,50467500000.0,30553500000.0,7057900000.0,87950900000.0,31891000000.0,35571500000.0,5748500000.0,-4825400000.0
